grid,velocity,spread_rate,lambda,T,density,X_H2,X_H,X_O,X_O2,X_OH,X_H2O,X_HO2,X_H2O2,X_AR,X_N2
0.050390625,1.9043240322176243,19.097073997150652,-44.829520934034676,546.5171763068171,0.037116906339983845,0.1432806059880751,0.004475789816811356,4.722108316697628e-05,0.10063119012656141,0.0002540099492060662,0.01105563304900947,1.1795622286422597e-05,2.463239115114545e-06,0.7402412911257681,0.0
0.050625,1.9368781891693825,19.20808327995619,-44.829520934034676,558.9370589447817,0.03632286468483958,0.1415100192298892,0.004990729263308402,5.47122271154653e-05,0.10028410265651327,0.00025183728975311466,0.012039143345000931,1.1249596320080461e-05,2.108566091924068e-06,0.7408560978260076,0.0
0.050859375,1.9700836215949988,19.32020157580164,-44.829520934034676,571.6486993339557,0.035545945244650316,0.13965175470839167,0.005543578104053386,6.436420993835775e-05,0.09991516354030883,0.00024917315175227095,0.013080877631261397,1.0731415183307869e-05,1.7761649317430188e-06,0.7414825810741791,0.0
0.05109375,2.003859908039286,19.433440229666484,-44.829520934034676,584.6307215018782,0.03478740181078505,0.13770343887875228,0.006135134492495901,7.683391291647581e-05,0.0995212376203351,0.00024626840610786425,0.014186495198675675,1.0241126668132564e-05,1.4732806648237363e-06,0.7421188770833838,0.0
0.0515625,2.0729157666733857,19.663281652143723,-44.829520934034676,611.339196778275,0.03332745264357457,0.13357889046791863,0.00742062626780102,0.00011214277711149902,0.09865697390889286,0.00024055682359211416,0.016580455544608484,9.34215482104656e-06,9.763870844080393e-07,0.74340003566817,0.0
0.05203125,2.1432349011496443,19.897006741607022,-44.829520934034676,638.8416467017248,0.031951613736187996,0.12908938150773205,0.008861087101742248,0.00016728875244587495,0.09766177175745851,0.0002373647756858342,0.019275061228328744,8.549156023341764e-06,6.137549712213341e-07,0.7446988819656123,0.0
0.0525,2.214460747720362,20.13452945114488,-44.829520934034676,667.0283609296528,0.030658683598708658,0.124218350155575,0.010458368035732812,0.000250366312117324,0.09649167852463846,0.00023928847685914507,0.022337656185206032,7.852626767276795e-06,3.6966345841598914e-07,0.7459960700196456,0.0
0.0534375,2.358803153851508,20.62060760144085,-44.829520934034676,725.1227840331621,0.028305262374261515,0.11354591937644039,0.014033220182339316,0.0005205650206374674,0.09353734273358749,0.00026723686143380066,0.029615072296785828,6.697388537832074e-06,1.495525332131436e-07,0.7484737965877046,0.0
0.053906249999999996,2.430793883407458,20.867496953718973,-44.829520934034676,754.7020163016545,0.027244781163345715,0.107571379472795,0.016055768419728365,0.0007231991377846704,0.09164501959250816,0.000300514561687189,0.03402589238698965,6.222010808601973e-06,9.93720977597168e-08,0.7496719050456006,0.0
0.05437499999999999,2.5026174727663464,21.117287485509173,-44.829520934034676,784.5602988837362,0.026252546641534345,0.10124880137892871,0.018196221506823314,0.0009780980369497958,0.0894028410773398,0.0003504357887716239,0.03902272637190416,5.7981115758844606e-06,7.684382200517172e-08,0.7507950008838847,0.0
