651,6,63.056,595.47,690.63,3.1361,2.1607,2.3314
654,6,62.751,602.01,697.63,3.1468,2.1663,2.3366
657,6,62.45,608.57,704.65,3.1575,2.1717,2.3417
660,6,62.152,615.14,711.68,3.1682,2.1772,2.3468
663,6,61.856,621.73,718.73,3.1788,2.1826,2.3518
666,6,61.564,628.33,725.79,3.1895,2.188,2.3569
669,6,61.275,634.95,732.87,3.2001,2.1933,2.3619
672,6,60.989,641.59,739.96,3.2106,2.1987,2.3669
675,6,60.706,648.23,747.07,3.2212,2.2039,2.3719
678,6,60.426,654.9,754.19,3.2317,2.2092,2.3768
681,6,60.148,661.58,761.33,3.2422,2.2145,2.3818
684,6,59.874,668.27,768.49,3.2527,2.2197,2.3867
687,6,59.602,674.98,775.65,3.2632,2.2248,2.3916
690,6,59.332,681.71,782.83,3.2736,2.23,2.3964
693,6,59.066,688.45,790.03,3.284,2.2351,2.4012
696,6,58.802,695.2,797.24,3.2944,2.2402,2.4061
699,6,58.54,701.97,804.47,3.3047,2.2453,2.4108
